Origen,Destino,AnchoBanda,Latencia,jitter,PaquetesPerdidos
1,29,18.075624597385804,96.11039090216835,11.778798680030757,0.008179571011160638
1,30,65.1722549614059,37.25915929290751,4.865701154535929,0.010295278281250566
1,32,13.408919267247303,84.11921549157127,8.588054375449468,0.012843685349083868
1,35,11.660055128522806,44.59454618955657,5.698993745215053,0.012336521511971111
1,38,150.95360034834147,32.61408059623947,6.639651676758422,0.0036001863242762938
1,53,40.7177891563997,51.18243407637861,5.167386977923361,0.009488851359094044
1,57,87.11418786919033,98.33853799550127,11.84302398918668,0.009748691073216792
1,60,116.45143969081917,32.74172482980157,3.9944824824199094,0.007080621997706522
1,62,103.95384488917325,90.61835715231801,9.584161111039776,0.004107557950651997
1,67,69.16505745649653,67.95997528462871,7.001038258231678,0.0036323354638445205
1,69,198.96153417292638,16.507544588980604,2.8182342598126824,0.0006417394493368257
1,81,39.3289990884188,94.07241501642953,14.258599114837857,0.010926346956782611
1,83,129.18272073532074,81.5403649910615,10.570537147735328,0.006719069827506423
1,96,136.20535435833474,22.519946251452307,5.122329190014199,0.0023836086963118517
1,99,63.66491277295725,38.11271639855289,7.423838652314841,0.007991787442268633
2,0,118.70654326015561,62.118580684875774,8.590497557205076,0.001985678016880657
2,6,118.84850969841094,55.835796728571246,8.348753406708907,0.0008772470349138874
2,7,183.2887743376035,37.40891000158219,8.268705357098096,0.0020199938142792294
2,11,139.55536968804591,44.30816567599447,8.115312474710008,0.00999493060664512
2,15,49.628456379390876,83.4325283419472,9.238717825756092,0.008470201051044826
2,17,11.875641231082957,88.98775677898708,11.216255361228093,0.004854425586122356
2,32,185.8941883464154,1.7426979346377707,2.1158469915807188,0.009736878292769355
2,33,22.77807512138902,84.35560523807287,13.072550034068477,0.00953648110718602
2,41,24.66073575423863,55.5685137641134,10.481605774674321,0.008353878389253281
2,48,187.79050584237783,5.2264840956439285,2.5415192042699624,0.005674071559569706
2,53,88.13806168908302,78.41462059474942,10.116506754832095,0.006455864520771928
2,54,42.64510394804437,58.484654337214465,6.97289759440914,0.009620535576026558
2,56,28.573983911360692,58.363013734054995,7.358324925202347,0.00948639478316448
2,61,164.33025554888744,95.57173957416802,9.572824356844079,0.0075209878273015986
2,69,32.7952373878204,18.646228539945845,5.39574161944175,0.00510142132950261
2,79,54.99875696167087,71.09295906382931,11.34080164408098,0.00959974783395
2,82,26.21408576313655,41.87704670152668,4.756502003403013,0.009953147103677569
2,84,118.74799761121524,88.9241279360973,10.215896784940275,0.002156786253194515
2,86,192.6285146136427,87.57354605782757,12.950705682150073,0.000856060066640268
3,0,187.69415780730472,90.77935712043059,14.0353586472869,0.0037295172538387047
3,13,188.23131988310175,20.82065216895705,2.4106357526639344,0.004000615664542426
3,14,157.55814871357092,74.44071106352304,11.652382560935006,0.0046625705967290355
3,15,16.445307674517963,104.92359388878148,14.063471497279627,0.01238142243033454
3,19,197.05300227073644,11.210995026706255,3.726028318028296,0.008991653198764639
3,22,179.98257218158577,14.86575455818004,5.722608131961407,0.007730064786598978
3,28,193.06076239099602,49.62173492741719,7.682809267298785,0.0018367925227790183
3,38,37.060034995823855,84.53818952148355,13.327630591011681,0.0057503912975218775
3,39,116.56817931103954,42.37174574940827,4.93754498816968,0.006821775309138535
3,53,96.28709815176747,3.6017048209810225,4.962364572597812,0.002126738333334879
3,60,29.714368896737476,8.931984168054118,5.100467136612522,0.010527755198320027
3,64,49.630461432505754,86.40029926615702,9.748363619555567,0.004046512899149952
3,71,71.26772804457136,6.519926667464481,4.557795221386138,0.0020983642183067153
3,93,144.51860530922383,9.19514427185919,3.3170293482668898,0.008191895779705837
3,94,120.10291015752465,67.80147909862497,11.046647080469306,0.0037341139981603546
4,0,88.66587279983277,46.35107303156546,7.153846537507368,0.00179436566950999
4,6,93.35761172543889,45.48408009620947,4.590953509421725,0.0038108181489512854
4,7,100.82816860717917,99.3866536627219,12.710608555914348,0.004816856564285493
4,8,139.96573385990908,58.715484962591795,9.741238453621225,0.0025481869129570602
4,10,103.15859612915789,50.23298415663484,5.710350391784265,0.00432522115970213
4,11,173.7869832679661,95.58956014685725,11.292204347783596,0.008812955833864813
4,12,168.5268337331058,33.166287224094745,4.7914470337230455,0.0026858600359599537
4,13,100.90799350422945,29.85067059148046,4.732787640535172,0.006393985185421771
4,16,177.39802279652847,22.752280669418564,4.063508642308774,0.009113357630454936
4,18,75.24013424703273,81.63875222531321,11.120307686916602,0.004561596803507729
4,19,113.17207883854219,73.76302492169233,9.75953435956307,0.004288529523017926
4,21,17.474203253439384,26.183066127847837,5.849061505686317,0.005709981271943433
4,24,44.51473713369003,57.65955682082319,9.637908483694575,0.007401524191959904
4,25,192.22510023579088,29.827456718345097,3.9894257599296665,0.009873199988018772
4,31,184.65760446512908,6.771796261711038,3.4371537080041072,0.0009086598577487533
4,33,196.8530772125254,92.13911474145819,11.0531929833308,0.008704965370092183
4,34,156.90408092275746,21.469495654917306,3.616942705644746,0.002274842783633919
4,36,136.37798495117102,98.31509857152625,13.476436563332062,0.004777256731587512
4,37,108.34631915724229,51.05913628132238,9.092756764474977,0.0049354837023738
4,45,40.153059364005316,18.22134094444353,2.177378939248738,0.002392168746413916
4,54,50.18450931038029,27.977935386993686,5.412188519810719,0.010291281865750545
4,55,158.3391187581101,6.110566790107341,2.9042003046255997,0.0026015797077825536
4,70,121.54538227005439,72.12209766561121,9.603261460520189,0.009356887371682599
4,72,196.00311596513222,38.82479748113717,4.4288638688061335,0.009311144442083042
4,74,191.0242182452597,50.44131429058619,5.920059946995244,0.0045670378390047
4,91,143.15496363139115,12.127412371617188,3.4616355641284677,0.008455413766337867
5,0,75.60534192115884,44.02471554525527,9.097842485240795,0.009994754476075063
5,6,75.4102018624277,4.805772333657391,2.3585027728353265,0.006612690809420936
5,8,136.05020207606324,50.886689145358126,7.4018914649712535,0.009339961224332739
5,9,89.58604839522556,48.940263606415094,9.566278062304704,0.009027926854140715
5,13,185.3118054966157,36.65379986875428,6.314011088850964,0.0019458776916983448
5,16,44.963668779876045,83.38692024374103,8.582104559527782,0.001863618748712268
5,17,159.8765691490727,86.88228799277816,12.526927155983817,0.009141308904843881
5,39,94.89634877166536,90.2327943020729,11.594471215015409,0.006953888810273088
5,40,13.06468894084742,36.226712019649085,7.394431263285597,0.00977974187849185
5,59,165.73186126410778,94.25655229527729,10.151209886580814,0.00794054214866629
5,63,188.9358641155122,90.79826393134698,9.485663720131171,0.0023602652095924413
5,67,72.62249734009865,4.658880667566011,1.963606689917543,0.010135455264075303
5,71,92.99721329041256,75.18461015674603,7.8439347979361225,0.006257990419396672
5,73,84.48224089836447,75.85499337805525,10.23195847400543,0.0034593810836260883
5,89,34.33093312796759,38.06348029561294,5.8527614860859964,0.0028087290579952625
6,0,10.829862359343029,54.330489938973784,10.238557752607814,0.005054440498929469
6,1,13.953283668874349,92.4057569210137,12.864233891390636,0.005665567035981768
6,2,199.81261989307106,18.377276259566912,4.454891747346717,0.007861766110167359
6,4,38.57879012879229,41.21597925885119,5.261560309588476,0.004724851911726869
6,5,148.32128428643497,53.04214460367722,6.374884642290254,0.00867507308562178
6,7,10.249078380157478,34.47368208207871,8.087702492726413,0.007782648667631974
6,9,127.28964490893519,53.23754619072228,7.561952218182488,0.003305227608899026
6,10,109.68616211844173,86.58806779114092,11.22697044225619,0.006921134985248129
6,12,97.46609927440973,66.50037175298057,7.191416031978014,0.0045687445607866745
6,13,55.77052795353254,45.991616987686214,7.442718623034284,0.0020687510171962225
6,14,98.66854066971727,46.01472732024696,8.12706497935595,0.004151062044352656
6,20,56.64586660639507,83.3151167075869,11.53124351162516,0.0043011752949833025
6,21,100.4294809093766,90.74922006518398,9.984274663788177,0.004389801844676291
6,25,145.58964784765888,48.11466426928202,5.825185145311638,0.0037345856374862187
6,34,147.60102586212136,56.61551559055662,8.685109000590927,0.0016200051383215355
6,35,167.32149106573777,81.69829102855816,12.089679695060763,0.0012185192418603696
6,36,196.64009811452095,23.186172858494185,4.286543638215,0.0030597192119591254
6,40,143.4703044953312,67.52069076054056,10.27616548486472,0.0014956998582377323
6,41,98.02399981061299,3.347944104781079,4.198815866799755,0.006852503062285733
6,43,14.92396667312867,88.82092277341881,13.31619645118504,0.012338057472597197
6,46,118.3992692858425,90.17253116392246,10.407693542242892,0.006875329271380753
6,51,152.56525905460668,56.388671291681774,8.843909958782238,0.00932724628519333
6,52,94.31391612080516,82.3064274559657,10.587938808501976,0.005676586719934452
6,53,135.96026256415567,58.112810037720905,8.734839950156324,0.004667084896701597
6,65,148.61218032641304,89.95156548626751,11.073429825551237,0.009646962129726485
6,69,71.40863254121207,12.2548571196827,6.164845642843479,0.006859302253840891
6,82,131.11433309587233,69.72388194166878,9.520016657718788,0.003690592006716483
6,83,22.59095492672325,12.533380502908905,3.0339297374142573,0.007954088747126215
6,95,90.31628599518835,72.58355967623757,8.192807971378931,0.008503697765522459
7,0,84.90253648170744,93.17073291848887,11.802885385851532,0.0065746896307603475
7,1,62.38537465021456,18.348235341341436,3.7145800456648326,0.0009120050107119729
7,2,166.224233431984,23.812343433584488,4.093395597844832,0.0009341907355173028
7,4,27.713318157676756,73.95776364884148,8.369544953139705,0.007916579460189217
7,6,174.99643457463773,36.34297302321993,5.529817458528882,0.00726909456849731
7,8,69.66295281620683,87.10937222596681,11.783700142945836,0.007241416792799619
7,9,53.242158192596975,68.331059795553,10.681234027350698,0.0032947102967923942
7,10,10.833469927800506,87.32289212867931,10.271139989708736,0.00799874254775698
7,12,196.12673147028946,55.44601106395359,8.205439946441633,0.004668850747937743
7,13,57.7899624255696,37.2917641645452,5.143943727758544,0.0019770532816287844
7,15,191.95062411315226,10.294826763124325,3.2060198255279087,0.0026952315772653997
7,17,67.29513794331481,78.933762775894,8.834147109967176,0.002746951768692654
7,18,36.49456459411918,85.62533577923428,10.888086256492418,0.005132819492619732
7,20,64.72187727421031,21.174123343426192,6.1595816471866005,0.01036809171402444
8,0,129.04320912044545,48.2681334080835,8.22476884924075,0.00934386102296812
8,1,134.26679260958844,24.977969498369703,4.717462176931315,0.004794586258890219
8,4,185.22774714812704,56.749870109424556,7.447535769044954,0.003978015417704486
8,5,88.58537962359785,88.739038848219,10.338380769047017,0.0027443243127914796
8,7,178.22334601775594,18.155244511880607,6.0369992521013085,0.009224414813292291
8,9,145.7308419589303,36.90296980114924,7.297718894701584,0.000984158182287075
8,10,146.02795803096797,65.89729712708765,6.784680687805226,0.0008992504510960525
8,11,17.036166810021715,93.73986126984322,10.06667246020812,0.00715356875595333
8,17,41.299114356662216,88.35309952753563,12.96514109844889,0.0053498237070384366
8,24,186.91336232707488,33.840198480664455,5.102749671215849,0.004617475914430995
8,30,171.42336745484164,11.552988480000304,6.12876190654558,0.0008235271935095271
8,32,14.467052459187428,36.3133491497858,3.8431042718152226,0.0070650438235379115
8,37,194.57869236478697,68.68678629743448,10.095986562167306,0.007228346231345853
8,42,102.35897059021714,82.66483413477593,12.101182448083769,0.010433174553711323
8,44,165.30918596747583,57.06777226521382,9.233330945428827,0.0022288346481026218
8,45,94.36088582681857,51.658164182628724,7.440877427089725,0.0010486415680474436
8,49,103.89729613602552,82.1992673644271,8.507379018555062,0.008730433662592105
8,73,94.52167470804343,7.5737827297959655,2.147360376522566,0.008593869538218958
8,74,35.27586619259844,91.87650062616883,9.462530456785185,0.00878278419132638
8,81,95.10235478790807,71.80031717601555,11.563943257759874,0.009832603595572347
8,86,45.11011006093696,66.95244391069826,6.806600164442927,0.006034751385039298
8,91,27.788914767355926,70.87517606658245,11.959139177644156,0.004405542451692121
9,0,45.69069979681295,41.5075838558298,8.905339904148523,0.009617135351851859
9,5,109.52641841784552,56.18031058274364,6.169657077441845,0.008791950209155174
9,6,31.52307577551654,62.0149418886571,9.133794419645536,0.0019721881765298174
9,7,95.46937301976925,85.27115609772872,9.3141875659363,0.006397512190940301
9,8,108.93215774840914,69.00732843186371,8.386713672071206,0.006102338705487652
9,11,191.92642718744,50.84209727234816,9.623493276691615,0.0017008941592126956
9,16,42.07284052940615,43.30239388598662,5.0761992159765414,0.002519844681346247
9,19,137.8383495746417,11.117577833382626,2.917187004617732,0.007382324487069655
9,21,148.5555663320991,59.22807449619161,8.447825478004265,0.009418003385752135
9,24,31.5341708090924,81.1977609542705,12.123590383685093,0.006875475842064798
9,28,48.17843928339156,5.668638881903678,1.103270615642637,0.008826851225212172
9,30,180.19738522641788,77.154635885027,12.145795024919856,0.0008336682200161829
9,50,109.79779930363785,44.03963500999196,5.787190285775895,0.004357071247895994
9,63,108.40645653869585,79.22664682011786,12.537297216859956,0.008112030093733093
9,69,52.10641379316847,67.3662180628744,8.685753726696948,0.0074278675783870035
9,81,36.84080852612595,79.54830233260897,11.774680830400428,0.0040474753030574845
9,85,19.901083883287427,38.91151670141301,8.575461597836043,0.01207233851979785
9,88,55.620253357726675,67.52394724901268,8.198347987642212,0.006136908702719867
10,0,145.40073265044614,57.112990895581845,9.322018399992297,0.0025622106192388886
10,4,104.83882508019569,90.08173634958847,12.580673730013073,0.005100632885087104
10,6,43.134329235688696,49.66544002720788,8.9054570595063,0.005117770750966955
10,7,115.59867195446469,22.03218634324144,5.960650027959196,0.00479942727430918
10,8,163.03783185751823,6.52539624129224,4.7218584074515295,0.005275740468322386
10,11,127.09845771229243,10.342267661257223,3.7194459065766896,0.006069709859673998
10,12,36.699626945873405,98.05164438758356,11.556753548584805,0.00992043200805818
10,17,45.36196736876895,66.84688555672885,11.307450585756136,0.005743847014577763
10,20,168.4950516529878,59.00742707382357,6.3222131341842465,0.002836747053673248
10,23,113.4739131275114,40.002147795312766,4.563588722259435,0.004874339300176734
10,27,144.96242324426237,6.543916431350519,0.9567677478375228,0.0010593741195000673
10,36,180.88738815604077,69.44714576426297,7.6391326289220345,0.0007139863259327339
10,42,109.70067054302885,31.569900266154143,5.446415296338086,0.0013718479858941797
10,52,35.327503195550364,17.562248634694317,3.6654074972594506,0.009310825010965283
10,59,54.148689802912315,44.603808406850256,7.57828529284659,0.003190244449644016
10,64,59.391898202258616,87.76989016605518,10.830798687922899,0.008524671147942321
10,76,22.247798049008402,103.85327743043119,11.790126179944368,0.011807360213873784
10,85,104.94952046029312,15.755654013193496,1.9084487380492074,0.008845001205293194
10,95,168.5390884204692,27.555965569023645,5.15865597994424,0.0009905584822777268
11,2,181.58417539659555,60.77160418439489,9.182034213559362,0.005566828331096646
11,4,10.237543435156727,96.24163814544669,9.704180028217891,0.014034305153683804
11,8,82.16905754126472,43.61459753700416,7.819714664400452,0.008364848761158294
11,9,87.28915708653774,96.08738731380069,12.612566770886172,0.008855581129142557
11,10,26.003827987992743,62.96002311357198,10.929892584339687,0.010339994129545076
11,14,51.47424615308,68.37084420888517,8.497967370655747,0.0069141827147191385
11,15,23.260748517944982,99.37845389922273,12.020963243500267,0.005627753003945973
11,18,39.31944471593291,8.35364027914491,4.339299050792545,0.004400542300089653
11,23,99.27409812999835,14.76860891794989,5.706679778628864,0.00841659869996194
11,24,37.402098165696415,52.500866595957795,7.644098908416778,0.008930964158830997
11,25,78.72686798034299,16.37493084415469,4.8960801123655395,0.0034253481572513625
11,26,108.25457480235632,94.98550468382533,10.754525689337644,0.008625789240493228
11,27,113.42816436136142,56.24172200955623,10.11943097699123,0.009341873483513641
11,29,86.05459680941742,24.989095342844347,3.9580389214513527,0.0027022966597995304
11,32,125.79061839404324,87.15630163805527,11.607622731261696,0.004085382171204697
11,34,98.36178055543863,70.63346554352125,10.169236315885192,0.0021161345558738764
11,37,108.52889898904381,14.273863614793001,3.316880176632354,0.0030171994621891237
11,39,73.02106567017273,54.44368955986502,5.5682346336475685,0.0036922445128286657
11,41,53.451582949350495,51.85285683363207,7.039014214654962,0.009558381791377777
11,42,16.422420949672237,12.071743327025617,3.9123474756030365,0.011051876028286285
11,47,125.81347271302327,68.04857357352698,9.06453504544924,0.0015931586249831675
11,56,19.47922120340104,49.425504902724306,8.754739000981122,0.012095001062986657
11,57,194.75752281672206,13.685492155671085,4.508015474297479,0.007178038832349888
11,64,193.07351358610663,96.3833194895834,11.743017166652347,0.005309051334170878
11,69,45.35014832888854,84.30106429829208,10.805058230720647,0.010039659858143707
11,70,192.00165658478332,50.64865016369268,9.958905128118635,0.004534342263425203
11,76,115.06290046766942,99.02003744812403,11.56643055574251,0.0018300484720029093
11,77,132.08525855935733,46.044152649863506,6.9466544117356674,0.008745012150791537
12,1,41.598427317150716,48.16911652350273,7.737603082704345,0.008285160246298114
12,4,146.26911158876993,2.176070567920904,0.6981275130882733,0.009173350790246438
12,6,107.90974054529705,17.56228859717036,4.642980970771765,0.0018960839715350191
12,7,26.739104052063077,90.17477655087038,13.72724184224758,0.010745155691372814
12,10,26.747150796498328,13.227627541140707,4.546241833245769,0.007917736573293444
12,16,95.09506266530626,52.166722295153974,9.756173474288264,0.0044692242220970456
12,25,79.47789970799457,52.8495999049229,9.791107171279759,0.006872847558021416
12,31,119.68760772806726,21.849354836893855,4.613224144922334,0.004052287789614612
12,33,110.89623646769286,25.346436921891584,5.580733529873351,0.0038179176405374487
12,44,35.52225738123821,55.00763815394466,6.364935484731894,0.00904233417416856
12,51,148.10732606245452,79.12281507951833,10.072105686704123,0.003992677237605443
12,52,92.8608755894049,5.06570727243215,1.7599478495109064,0.002892145136318159
13,3,21.238317411038725,34.75601524364757,4.358305125850624,0.0036280579087231944
13,4,129.94086119935545,33.16924889270918,6.209950288187374,0.008774594290836598
13,5,181.30658403758292,86.1386019517774,9.749393658860056,0.0038298620588580585
13,6,159.85603895313153,46.062459467297586,7.517304404051319,0.006616926688785598
13,7,146.83396972231102,42.59126732421677,9.211524196261815,0.004526197819154384
13,15,64.27499009262786,81.59234245952712,12.346822535524081,0.003069215812432585
13,22,167.8255430397621,71.86940295613506,10.268869143386091,0.00752537233723485
13,29,144.87009455189897,62.289865386666975,7.389518209196096,0.00661560928670517
13,48,34.79787046185531,37.609645776289874,3.8558702422331264,0.0018698616272212851
13,77,166.8592765337889,93.8597859587264,10.769082445283164,0.0019479374829339707
13,92,111.92723457696219,33.4428778748757,3.9465821707478987,0.006181031967109903
14,0,176.5263513782015,39.720770646646635,6.154161416776295,0.008868927072685447
14,1,124.60076241601215,97.54803002816203,10.530220980186346,0.003236987714510341
14,3,24.718076352193684,79.74446957720129,8.828331214771067,0.010342192881734921
14,6,120.76875195727715,82.50222254833324,11.780100905640142,0.005651641644068804
14,11,28.504248167700084,91.74510456104655,12.177304007783947,0.008235560996653304
14,20,30.13396233726157,30.170691654532757,7.994401018003245,0.00255020564800605
14,23,161.2866741182798,79.31968759983899,9.27382073391861,0.0035585570113646457
14,27,46.633375837107906,92.5960736874245,12.585519758953376,0.00269907754059696
14,30,33.6315626063391,80.60939916096436,9.87095257002005,0.005271936274216189
14,36,158.25849529217854,49.80795303956772,8.071971896869343,0.0012749418464431546
14,38,81.04248230663784,52.40137230958271,6.338323387847092,0.007931554873328585
14,50,100.45419212877715,29.182734315204208,3.299169930365128,0.010408924910413482
14,52,16.875839132077893,31.24398558825809,7.82786796019842,0.011897713295800466
14,55,145.52053834633082,85.3259982952992,9.576029682383192,0.004350115042720505
14,58,92.59295889138866,81.08948756255549,8.772981288241787,0.0015671509800893528
14,66,77.22856850896684,98.13726467942479,14.441012898359475,0.005485286645030419
14,68,53.311440533580864,5.542542503819991,1.7312521909461458,0.00812724304377336
14,86,95.67588727088771,25.626904444274405,4.055648490099049,0.00927384398657388
14,97,95.09855198097524,66.31344564586094,8.177534075517384,0.00892181160915929
14,98,152.79495414888845,69.20070046716269,8.907707317809072,0.0017199979406860087
15,2,199.00426988383845,81.54103336259085,10.130986290163941,0.0028136971791080955
15,3,86.0183148472904,66.77016350861373,11.327677532281479,0.009776585430640273
15,7,130.336711709938,68.60756188349907,7.843326279503759,0.002983582406491078
15,11,107.74054828404103,49.36378138864273,6.776837966043331,0.008975294705033627
15,13,28.956991800464593,84.82859836933328,12.30899272563724,0.0059400181982543696
15,20,199.66718619972468,23.347633767948356,2.528902437211196,0.005368707957015308
15,50,62.24952918935872,89.19862095669505,9.949612223735244,0.0012695584922099265
15,83,190.90474943973732,88.42129056874876,13.623675321188106,0.0060692431838948666
15,84,75.74846552980644,56.26640931057912,7.314150577419892,0.0029250667030994125
15,95,73.22778691962958,76.83497125682156,10.441465605659365,0.0023183237948558016
16,0,28.197334017486188,24.576533240642213,6.077528581078186,0.00729109249282846
16,4,80.85515043840681,15.042747818815037,3.7568260351113976,0.00839201620740312
16,5,180.42301472641122,96.15948185823785,13.36420790019619,0.007755022160236204
16,9,106.45330990472485,71.0923384217196,7.41132418988611,0.0064525676162923915
16,12,31.744862235172306,55.34865503947103,6.837473655737898,0.009287031929453498
16,18,141.9847044318309,61.952595174222104,10.04874753686989,0.004085038084083704
16,23,98.66135607308449,87.97781032261206,13.167646833947437,0.005424911227561865
16,25,19.50432983156709,17.14843901148642,6.01191352380815,0.003836158968662762
16,26,30.777358782394476,57.8517139925733,7.671433719492954,0.004627756619948272
16,30,110.07358607493626,28.678736529926592,3.46551363691781,0.0025774920678000354
16,36,73.88736764646276,53.768761086126766,6.178356373076841,0.010118256290990113
16,39,132.3698836435109,4.755745927454387,0.6789907710993972,0.007580461420126913
16,43,67.21338651984777,37.98786192752026,7.4331350945019805,0.01028207745687004
16,45,42.27778074121289,13.487090075046776,4.589071010758378,0.007734547265843443
16,49,74.0701364811113,70.74535416229601,11.07874331931527,0.007470650639964106
16,50,112.94928345254888,17.274385380477757,5.379690915648238,0.006841636185711204
16,60,183.60197008427167,33.04089966235142,6.404971916187417,0.008913062052631784
16,61,176.7370171034624,88.19200725520894,13.563601976118626,0.00723802608925471
16,62,172.69660868134295,32.17843166098518,3.7689684014263816,0.007425287945774366
16,65,39.73844688434933,16.2886442483913,4.282172386194263,0.00627925667823698
16,67,177.85437252260581,23.08256895976762,3.9782318807979458,0.008810272838469944
16,77,71.39664269915994,2.675469749137118,2.973028678614292,0.007514833517690383
17,2,100.68711362109363,7.269918255990673,5.453317213889837,0.004935641742062604
17,5,39.470247306456976,82.59887798609238,9.121330839939604,0.010264915618453444
17,7,39.994791411076946,53.133179257583635,6.820302025315696,0.004437952488555484
17,8,28.78776005992715,78.29107968701132,12.813831588201895,0.003345621044648057
17,10,98.39553270329434,14.574777031340206,5.949637652444041,0.0024687214695877997
17,18,170.36476733817176,19.981994123790894,6.371353149433595,0.008175677738837994
17,26,110.99491157326125,83.42356123856263,12.950806104982846,0.009924701543602464
17,29,10.87386792039448,63.022970024858445,9.994071574892423,0.0053695636425043596
17,44,85.95783078653879,33.2643176015058,8.288726661406084,0.001085889221230684
17,46,26.388956345495554,73.84303587917606,12.322589011304192,0.01058236697925818
17,55,31.993848728495383,77.73149228195707,10.578514590159553,0.003984828200998235
17,59,69.99320176456143,29.25392833397702,7.73556118917174,0.0065335991849455426
17,66,140.8839786608344,61.26989498246144,6.368287536674188,0.006177434416807768
17,75,176.86380779178168,64.17970261565078,7.306290065746115,0.004775198258135804
17,90,165.7473375702802,83.96573942441051,9.046901631034812,0.00930109048340606
18,4,155.9636200488538,27.018734124080737,6.456585522695332,0.003601712412655646
18,7,159.47423628341514,55.30410855810408,7.334587570276851,0.00949414205227368
18,11,125.79288099769857,29.189647230466893,4.001909876759978,0.008602779571857322
18,16,195.1006337786488,75.45757289930462,10.342400633827094,0.005218602225586135
18,17,173.94999447062006,29.4541698538681,6.138024619712015,0.008985868669173747
18,19,14.475990379868165,60.60371223476777,9.84101621500605,0.0066048907907974505
18,21,179.75255928573404,44.26936711748255,6.286899296601856,0.007946934412093246
18,26,11.92202415671968,97.363820305845,13.626641491350904,0.014098663257074586
18,27,143.8881057082689,95.50488755908027,9.83372721836045,0.007548188528898344
18,34,111.71495153346856,84.46617791849279,9.483764479318575,0.005469368560361212
18,42,42.83389015241238,49.76369329993612,9.064527567923665,0.00976648441111423
18,43,186.5920824598075,98.77460375500993,11.732201144226373,0.006805881860383638
18,44,139.60123772165167,45.83344247622017,7.380046634713912,0.0025205839566441457
18,49,20.017809630605647,42.490636203637884,8.28653937162996,0.009284769844909379
18,63,160.37672308328925,27.123871252363926,6.262346554265369,0.009609516638270537
18,64,26.386184779642416,64.6917598564905,9.066330322446134,0.010532626012199637
18,93,189.84698751211033,72.37625049330491,11.534078988432064,0.005226534664152797
19,0,91.56291399675193,47.34363464006251,6.070191032443325,0.0067130825609578474
19,3,55.02231231133453,68.25358399713225,11.329140283502207,0.002246818336015222
19,4,36.99522182406899,28.63224144663328,4.737116587735178,0.0025803629023420822
19,9,92.05808599840702,74.0298216882777,11.129690621626935,0.004011776127143961
19,18,183.9220241479505,39.37783298611322,6.353145780639088,0.008623203639074446
19,22,129.63280277239397,14.054761808255158,4.545629309681979,0.0011656082470285366
19,23,195.38497553373674,94.300792864791,13.754334420941568,0.00899148702118038
19,64,103.79242388709294,12.274020660294886,4.069059703083644,0.010315406249560791
19,75,195.23368854444143,15.741126353123722,1.7286997078953212,0.00740447621904226
19,97,26.796417850711965,10.84511432992604,4.4663353329590425,0.008682204503928447
20,6,69.569421098774,100.87445229263541,10.24349329322776,0.0027921992438624554
20,7,118.16153339814075,36.382621745818085,6.51114338626555,0.001316708193145514
20,10,78.19005056455518,10.938096913421159,5.095395667066431,0.008880495348015697
20,14,25.95903552595518,8.35777452482608,2.0913217651050724,0.009228032304413776
